source,tag,xyz_file,n_atoms,topology_label,charge,uhf,converged,e_xtb_hartree,e_xtb_eV_per_atom,delta_E_eV_per_atom_vs_N2,seconds
N_csp,N_csp_N10_0063_bicyclic-4-5-5-5-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0063_bicyclic-4-5-5-5-5.xyz,10,bicyclic-4-5-5-5-5,0,0,False,,,,7.29
N_csp,N_csp_N10_0066_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0066_ring-3-substituted.xyz,10,ring-3-substituted,0,0,False,,,,3.56
N_csp,N_csp_N10_0067_ring-7-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0067_ring-7-substituted.xyz,10,ring-7-substituted,0,0,False,,,,3.51
N_csp,N_csp_N10_0068_bicyclic-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0068_bicyclic-4-5.xyz,10,bicyclic-4-5,0,0,False,,,,3.51
N_csp,N_csp_N10_0069_ring-7-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0069_ring-7-substituted.xyz,10,ring-7-substituted,0,0,False,,,,3.36
N_csp,N_csp_N10_0070_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0070_ring-5-substituted.xyz,10,ring-5-substituted,0,0,True,-29.009301693521564,-78.93833,-0.516,4.78
N_csp,N_csp_N10_0051_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0051_branched-tree.xyz,10,branched-tree,0,0,False,,,,47.69
N_csp,N_csp_N10_0064_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0064_ring-4-substituted.xyz,10,ring-4-substituted,0,0,True,-28.996460899745685,-78.90339,-0.48105,22.2
N_csp,N_csp_N10_0059_bicyclic-3-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0059_bicyclic-3-3-5.xyz,10,bicyclic-3-3-5,0,0,True,-28.98842404215577,-78.88152,-0.45918,28.38
N_csp,N_csp_N10_0060_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0060_ring-3-substituted.xyz,10,ring-3-substituted,0,0,True,-28.954658053333937,-78.78964,-0.3673,29.52
N_csp,N_csp_N10_0072_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0072_ring-4-substituted.xyz,10,ring-4-substituted,0,0,True,-28.825567286794705,-78.43836,-0.01603,16.05
N_csp,N_csp_N10_0077_bicyclic-3-4-6-7,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0077_bicyclic-3-4-6-7.xyz,10,bicyclic-3-4-6-7,0,0,False,,,,3.51
N_csp,N_csp_N10_0071_bicyclic-3-6-7,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0071_bicyclic-3-6-7.xyz,10,bicyclic-3-6-7,0,0,True,-28.951758857891168,-78.78175,-0.35941,25.61
N_csp,N_csp_N10_0065_bicyclic-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0065_bicyclic-4-5.xyz,10,bicyclic-4-5,0,0,True,-28.86959011432923,-78.55816,-0.13582,36.03
N_csp,N_csp_N10_0075_bicyclic-3-5-7,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0075_bicyclic-3-5-7.xyz,10,bicyclic-3-5-7,0,0,True,-28.98842404422357,-78.88152,-0.45918,19.34
N_csp,N_csp_N10_0081_bicyclic-3-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0081_bicyclic-3-3-5.xyz,10,bicyclic-3-3-5,0,0,True,-28.896422956693712,-78.63117,-0.20884,6.54
N_csp,N_csp_N10_0080_bicyclic-4-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0080_bicyclic-4-4.xyz,10,bicyclic-4-4,0,0,False,,,,15.88
N_csp,N_csp_N10_0082_bicyclic-3-5-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0082_bicyclic-3-5-6.xyz,10,bicyclic-3-5-6,0,0,True,-28.994406423305573,-78.8978,-0.47546,10.51
N_csp,N_csp_N10_0085_bicyclic-3-5-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0085_bicyclic-3-5-6.xyz,10,bicyclic-3-5-6,0,0,True,-28.884730390605412,-78.59936,-0.17702,2.45
N_csp,N_csp_N10_0074_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0074_branched-tree.xyz,10,branched-tree,0,0,False,,,,36.21
N_csp,N_csp_N10_0078_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0078_ring-5-substituted.xyz,10,ring-5-substituted,0,0,True,-28.829646951781513,-78.44947,-0.02713,30.9
N_csp,N_csp_N10_0084_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0084_ring-3-substituted.xyz,10,ring-3-substituted,0,0,True,-28.936771388296933,-78.74097,-0.31863,8.58
N_csp,N_csp_N10_0083_bicyclic-6-9,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0083_bicyclic-6-9.xyz,10,bicyclic-6-9,0,0,True,-28.968233361760937,-78.82658,-0.40424,18.54
N_csp,N_csp_N10_0088_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0088_ring-3-substituted.xyz,10,ring-3-substituted,0,0,False,,,,4.32
N_csp,N_csp_N10_0091_bicyclic-3-5-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0091_bicyclic-3-5-5.xyz,10,bicyclic-3-5-5,0,0,False,,,,3.3
N_csp,N_csp_N10_0079_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0079_branched-tree.xyz,10,branched-tree,0,0,False,,,,40.23
N_csp,N_csp_N10_0076_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0076_ring-3-substituted.xyz,10,ring-3-substituted,0,0,False,,,,55.37
N_csp,N_csp_N10_0089_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0089_bicyclic-3-5.xyz,10,bicyclic-3-5,0,0,True,-28.988424044283494,-78.88152,-0.45918,22.87
N_csp,N_csp_N10_0073_bicyclic-3-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0073_bicyclic-3-3-5.xyz,10,bicyclic-3-3-5,0,0,False,,,,72.43
N_csp,N_csp_N10_0061_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0061_ring-3-substituted.xyz,10,ring-3-substituted,0,0,False,,,,90.01
N_csp,N_csp_N10_0087_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0087_bicyclic-3-4.xyz,10,bicyclic-3-4,0,0,True,-28.8628728538901,-78.53988,-0.11754,34.52
N_csp,N_csp_N10_0092_bicyclic-5-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0092_bicyclic-5-5.xyz,10,bicyclic-5-5,0,0,True,-28.98842404512158,-78.88152,-0.45918,30.57
N_csp,N_csp_N10_0095_bicyclic-3-4-7,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0095_bicyclic-3-4-7.xyz,10,bicyclic-3-4-7,0,0,True,-28.857267102842858,-78.52462,-0.10229,15.14
polyN_study,polyN_study_N4_rank000_ring-4_seed1,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N4_rank000_ring-4_seed1.xyz,4,ring-4,0,0,True,-11.434908768732825,-77.78993,0.63241,0.87
polyN_study,polyN_study_N4_rank001_chain_seed0,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N4_rank001_chain_seed0.xyz,4,chain,0,0,True,-11.434908768693257,-77.78993,0.63241,1.75
polyN_study,polyN_study_N4_rank002_polycyclic-3-3_seed3,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N4_rank002_polycyclic-3-3_seed3.xyz,4,polycyclic-3-3,0,0,True,-11.434908768595971,-77.78993,0.63241,0.36
N_csp,N_csp_N10_0099_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0099_bicyclic-3-5.xyz,10,bicyclic-3-5,0,0,True,-28.90339426825031,-78.65014,-0.22781,4.77
polyN_study,polyN_study_N4_rank004_branched-tree_seed4,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N4_rank004_branched-tree_seed4.xyz,4,branched-tree,0,0,True,-11.434908768733015,-77.78993,0.63241,1.03
N_csp,N_csp_N10_0090_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0090_ring-3-substituted.xyz,10,ring-3-substituted,0,0,False,,,,40.27
polyN_study,polyN_study_N4_rank005_polycyclic-3-3-3_seed5,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N4_rank005_polycyclic-3-3-3_seed5.xyz,4,polycyclic-3-3-3,0,0,True,-11.48433156415082,-78.12615,0.29619,0.2
polyN_study,polyN_study_N4_rank003_ring-3-subst_seed2,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N4_rank003_ring-3-subst_seed2.xyz,4,ring-3-subst,0,0,True,-11.528550323507348,-78.42696,-0.00462,2.45
polyN_study,polyN_study_N6_rank001_ring-6_seed1,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N6_rank001_ring-6_seed1.xyz,6,ring-6,0,0,True,-17.35494882326012,-78.7087,-0.28637,1.11
N_csp,N_csp_N10_0093_bicyclic-4-5-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0093_bicyclic-4-5-5.xyz,10,bicyclic-4-5-5,0,0,True,-28.98842404051864,-78.88152,-0.45918,36.91
polyN_study,polyN_study_N6_rank003_ring-3-subst_seed5,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N6_rank003_ring-3-subst_seed5.xyz,6,ring-3-subst,0,0,True,-17.267766115556366,-78.31331,0.10903,3.71
polyN_study,polyN_study_N6_rank002_ring-4-subst_seed3,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N6_rank002_ring-4-subst_seed3.xyz,6,ring-4-subst,0,0,True,-17.393330660296623,-78.88277,-0.46044,6.17
polyN_study,polyN_study_N6_rank000_chain_seed0,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N6_rank000_chain_seed0.xyz,6,chain,0,0,True,-17.393330667207625,-78.88277,-0.46044,6.87
polyN_study,polyN_study_N6_rank004_polycyclic-3-4_seed4,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N6_rank004_polycyclic-3-4_seed4.xyz,6,polycyclic-3-4,0,0,True,-17.393330667301676,-78.88277,-0.46044,6.17
polyN_study,polyN_study_N6_rank005_polycyclic-3-3_seed2,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N6_rank005_polycyclic-3-3_seed2.xyz,6,polycyclic-3-3,0,0,True,-17.30569042538332,-78.4853,-0.06297,5.44
polyN_study,polyN_study_trial00028_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00028_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,True,-11.442147026734983,-77.83917,0.58317,1.29
polyN_study,polyN_study_N8_rank004_polycyclic-3-3_seed4,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N8_rank004_polycyclic-3-3_seed4.xyz,8,polycyclic-3-3,0,0,True,-23.10503520860526,-78.59,-0.16767,6.53
polyN_study,polyN_study_trial00035_N8_ring-5-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00035_N8_ring-5-subst.xyz,8,ring-5-subst,0,0,True,-23.22062580927551,-78.98318,-0.56084,2.08
N_csp,N_csp_N10_0086_bicyclic-4-7,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0086_bicyclic-4-7.xyz,10,bicyclic-4-7,0,0,False,,,,62.43
polyN_study,polyN_study_trial00015_N6_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00015_N6_chain.xyz,6,chain,0,0,True,-17.393330666604673,-78.88277,-0.46044,4.88
polyN_study,polyN_study_trial00047_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00047_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,True,-11.442147026235736,-77.83917,0.58317,1.04
polyN_study,polyN_study_trial00086_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00086_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,True,-11.442147025732904,-77.83917,0.58317,1.03
N_csp,N_csp_N10_0097_ring-7-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0097_ring-7-substituted.xyz,10,ring-7-substituted,0,0,True,-28.95896756077976,-78.80137,-0.37903,31.57
polyN_study,polyN_study_trial00134_N6_ring-5-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00134_N6_ring-5-subst.xyz,6,ring-5-subst,0,0,True,-17.29678574818311,-78.44492,-0.02258,1.02
polyN_study,polyN_study_trial00085_N6_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00085_N6_chain.xyz,6,chain,0,0,True,-17.393330666730975,-78.88277,-0.46044,1.88
N_csp,N_csp_N10_0094_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0094_ring-3-substituted.xyz,10,ring-3-substituted,0,0,False,,,,40.65
polyN_study,polyN_study_trial00162_N4_ring-4,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00162_N4_ring-4.xyz,4,ring-4,0,0,True,-11.417144513013751,-77.66908,0.75325,0.42
polyN_study,polyN_study_trial00166_N4_branched-tree,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00166_N4_branched-tree.xyz,4,branched-tree,0,0,True,-11.281404090616018,-76.74566,1.67667,1.07
polyN_study,polyN_study_trial00143_N8_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00143_N8_chain.xyz,8,chain,0,0,True,-23.18806431022133,-78.87242,-0.45009,4.14
polyN_study,polyN_study_trial00192_N4_branched-tree,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00192_N4_branched-tree.xyz,4,branched-tree,0,0,True,-11.281404090643266,-76.74566,1.67667,0.85
polyN_study,polyN_study_trial00190_N4_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00190_N4_chain.xyz,4,chain,0,0,True,-11.528554263849196,-78.42699,-0.00465,2.75
polyN_study,polyN_study_trial00102_N4_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00102_N4_chain.xyz,4,chain,0,0,True,-11.5286681580301,-78.42776,-0.00542,7.12
polyN_study,polyN_study_trial00203_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00203_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,True,-11.44214702523594,-77.83917,0.58317,1.16
polyN_study,polyN_study_trial00206_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00206_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,True,-11.44214702643651,-77.83917,0.58317,1.02
polyN_study,polyN_study_trial00032_N12_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00032_N12_ring-3-subst.xyz,12,ring-3-subst,0,0,True,-34.71092515352427,-78.71103,-0.2887,9.42
polyN_study,polyN_study_trial00233_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00233_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,True,-11.442147026264047,-77.83917,0.58317,1.04
polyN_study,polyN_study_trial00284_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00284_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,True,-11.442147025601882,-77.83917,0.58317,1.04
polyN_study,polyN_study_trial00268_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00268_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,True,-11.442147026310428,-77.83917,0.58317,1.18
N_csp,N_csp_N10_0096_bicyclic-5-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0096_bicyclic-5-6.xyz,10,bicyclic-5-6,0,0,False,,,,41.42
polyN_study,polyN_study_trial00229_N6_ring-6,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00229_N6_ring-6.xyz,6,ring-6,0,0,True,-17.354948824569632,-78.7087,-0.28637,2.2
polyN_study,polyN_study_trial00269_N6_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00269_N6_chain.xyz,6,chain,0,0,True,-17.39333066725854,-78.88277,-0.46044,2.16
polyN_study,polyN_study_trial00297_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00297_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,True,-11.442147024290332,-77.83917,0.58317,1.15
polyN_study,polyN_study_N8_rank003_polycyclic-3-4_seed3,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N8_rank003_polycyclic-3-4_seed3.xyz,8,polycyclic-3-4,0,0,True,-23.025963742271703,-78.32105,0.10129,18.62
polyN_study,polyN_study_trial00105_N8_branched-tree,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00105_N8_branched-tree.xyz,8,branched-tree,0,0,True,-23.159174228303563,-78.77415,-0.35182,10.61
polyN_study,polyN_study_trial00335_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00335_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,True,-11.442147026227023,-77.83917,0.58317,1.07
polyN_study,polyN_study_trial00299_N6_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00299_N6_chain.xyz,6,chain,0,0,True,-17.393330667050787,-78.88277,-0.46044,1.96
polyN_study,polyN_study_trial00337_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00337_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,True,-11.442147026233776,-77.83917,0.58317,1.12
polyN_study,polyN_study_trial00154_N4_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00154_N4_chain.xyz,4,chain,0,0,True,-11.528668158001103,-78.42776,-0.00542,11.26
polyN_study,polyN_study_trial00355_N6_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00355_N6_chain.xyz,6,chain,0,0,True,-17.393330666413277,-78.88277,-0.46044,1.58
polyN_study,polyN_study_trial00375_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00375_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,True,-11.442147026127321,-77.83917,0.58317,1.02
polyN_study,polyN_study_trial00310_N6_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00310_N6_chain.xyz,6,chain,0,0,True,-17.393330667267612,-78.88277,-0.46044,4.67
polyN_study,polyN_study_trial00369_N6_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00369_N6_ring-3-subst.xyz,6,ring-3-subst,0,0,True,-17.302267017058433,-78.46978,-0.04744,1.37
polyN_study,polyN_study_trial00366_N4_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00366_N4_chain.xyz,4,chain,0,0,True,-11.52852836750736,-78.42681,-0.00447,3.45
polyN_study,polyN_study_trial00351_N4_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00351_N4_chain.xyz,4,chain,0,0,True,-11.528667827079872,-78.42776,-0.00542,4.43
polyN_study,polyN_study_trial00356_N8_ring-4-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00356_N8_ring-4-subst.xyz,8,ring-4-subst,0,0,True,-23.147902168756364,-78.73581,-0.31348,5.8
polyN_study,polyN_study_trial00339_N10_branched-tree,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00339_N10_branched-tree.xyz,10,branched-tree,0,0,True,-28.968233315215546,-78.82658,-0.40424,10.56
polyN_study,polyN_study_trial00323_N10_branched-tree,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00323_N10_branched-tree.xyz,10,branched-tree,0,0,True,-28.92510839955477,-78.70923,-0.28689,13.11
N_csp,N_csp_N10_0098_bicyclic-4-6-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0098_bicyclic-4-6-6.xyz,10,bicyclic-4-6-6,0,0,True,-28.952168406075728,-78.78286,-0.36053,53.54
